사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20240513,경의선,서강대,2781,2755,20240516
20240513,5호선,서대문,23799,24141,20240516
20240513,경부선,서동탄,1804,1463,20240516
20240513,경원선,서빙고,2465,2269,20240516
20240513,신림선,서울대벤처타운,10905,10266,20240516
20240513,2호선,서울대입구(관악구청),51385,50050,20240516
20240513,분당선,서울숲,14372,14512,20240516
20240513,경부선,서울역,9927,3175,20240516
20240513,공항철도 1호선,서울역,13690,12161,20240516
20240513,4호선,서울역,14050,21829,20240516
20240513,경의선,서울역,5549,7331,20240516
20240513,1호선,서울역,59356,56056,20240516
20240513,신림선,서울지방병무청,3538,3788,20240516
20240513,신림선,서원,3913,3400,20240516
20240513,경부선,서정리,9785,9245,20240516
20240513,2호선,서초,24107,23626,20240516
20240513,분당선,서현,26206,26688,20240516
20240513,경원선,석계,8517,9654,20240516
20240513,6호선,석계,14255,14931,20240516
20240513,경부선,석수,10140,9273,20240516
20240513,8호선,석촌,8517,9725,20240516
20240513,9호선2~3단계,석촌,10176,9167,20240516
20240513,9호선2~3단계,석촌고분,7906,7678,20240516
20240513,분당선,선릉,15145,23480,20240516
20240513,2호선,선릉,65972,58300,20240516
20240513,과천선,선바위,8875,7731,20240516
20240513,9호선,선유도,10102,9535,20240516
20240513,9호선2~3단계,선정릉,11191,12191,20240516
20240513,분당선,선정릉,8938,9328,20240516
20240513,경부선,성균관대,18042,18221,20240516
20240513,경강선,성남,972,786,20240516
20240513,2호선,성수,44341,48717,20240516
20240513,우이신설선,성신여대입구(돈암),4020,4423,20240516
20240513,4호선,성신여대입구(돈암),25012,24408,20240516
20240513,경부선,성환,7797,7797,20240516
20240513,경부선,세류,3792,3400,20240516
20240513,경부선,세마,3809,3583,20240516
20240513,경강선,세종대왕릉,373,363,20240516
20240513,수인선,소래포구,6550,6078,20240516
20240513,경인선,소사,8838,8521,20240516
20240513,경원선,소요산,2052,1953,20240516
20240513,우이신설선,솔밭공원,2923,2813,20240516
20240513,우이신설선,솔샘,6774,6433,20240516
20240513,경인선,송내,30418,29847,20240516
20240513,수인선,송도,2975,2652,20240516
20240513,5호선,송정,7123,6772,20240516
20240513,경부선,송탄,5061,4915,20240516
20240513,8호선,송파,10351,10074,20240516
20240513,9호선2~3단계,송파나루,5872,6144,20240516
20240513,분당선,수내,15575,15784,20240516
20240513,7호선,수락산,13973,13542,20240516
20240513,안산선,수리산,4746,3938,20240516
20240513,경의선,수색,4180,4331,20240516
20240513,3호선,수서,19993,20279,20240516
20240513,분당선,수서,18009,18650,20240516
20240513,경부선,수원,40810,42529,20240516
20240513,분당선,수원,8955,7979,20240516
20240513,분당선,수원시청,15054,16066,20240516
20240513,4호선,수유(강북구청),37381,37878,20240516
20240513,8호선,수진,6085,5575,20240516
20240513,4호선,숙대입구(갈월),17315,16780,20240516
20240513,7호선,숭실대입구(살피재),19168,19552,20240516
20240513,수인선,숭의,4861,4563,20240516
20240513,1호선,시청,28776,28622,20240516
20240513,2호선,시청,28591,27929,20240516
20240513,분당선,신갈,5658,5454,20240516
20240513,5호선,신금호,7329,7801,20240516
20240513,5호선,신길,5280,5456,20240516
20240513,경부선,신길,9986,8495,20240516
20240513,안산선,신길온천,2320,2015,20240516
20240513,경춘선,신내,3289,2934,20240516
20240513,9호선,신논현,33017,32248,20240516
20240513,2호선,신답,1834,2056,20240516
20240513,6호선,신당,8974,9582,20240516
20240513,2호선,신당,15882,16258,20240516
20240513,2호선,신대방,27905,27102,20240516
20240513,7호선,신대방삼거리,16935,16306,20240516
20240513,2호선,신도림,54058,52546,20240516
20240513,경부선,신도림,4667,4683,20240516
20240513,경강선,신둔도예촌,1775,1606,20240516
20240513,2호선,신림,58612,56423,20240516
20240513,신림선,신림,2199,2917,20240516
20240513,9호선,신목동,5126,4728,20240516
20240513,9호선,신반포,4757,4704,20240516
20240513,9호선,신방화,7813,7816,20240516
20240513,3호선,신사,30151,31580,20240516
20240513,2호선,신설동,3799,3868,20240516
20240513,1호선,신설동,15949,15487,20240516
20240513,우이신설선,신설동,2741,2543,20240516
20240513,4호선,신용산,20239,21566,20240516
20240513,중앙선,신원,249,219,20240516
20240513,경원선,신이문,9673,8944,20240516
20240513,5호선,신정(은행정),14889,12778,20240516
20240513,2호선,신정네거리,11552,11773,20240516
20240513,장항선,신창(순천향대),3130,3889,20240516
20240513,2호선,신촌,41829,43009,20240516
20240513,경의선,신촌,1375,1717,20240516
20240513,수인선,신포,2101,2234,20240516
20240513,7호선,신풍,12639,11739,20240516
20240513,8호선,신흥,5674,5902,20240516
20240513,4호선,쌍문,32936,30445,20240516
20240513,장항선,쌍용(나사렛대),3731,3821,20240516
20240513,장항선,아산,5218,4405,20240516
20240513,중앙선,아신,653,650,20240516
20240513,5호선,아차산(어린이대공원후문),16413,15876,20240516
20240513,2호선,아현,12298,11425,20240516
20240513,3호선,안국,28751,29662,20240516
20240513,안산선,안산,13494,12098,20240516
20240513,6호선,안암(고대병원앞),17200,18157,20240516
20240513,경부선,안양,28898,28787,20240516
20240513,8호선,암사,21205,18513,20240516
20240513,3호선,압구정,33818,36356,20240516
20240513,분당선,압구정로데오,19119,20746,20240516
20240513,5호선,애오개,7789,7635,20240516
20240513,경의선,야당,10110,10041,20240516
20240513,수인선,야목,503,428,20240516
20240513,분당선,야탑,28538,30098,20240516
20240513,6호선,약수,4071,3977,20240516
20240513,3호선,약수,14292,13959,20240516
20240513,중앙선,양수,2167,2157,20240516
20240513,중앙선,양원,3792,3789,20240516
20240513,3호선,양재(서초구청),41872,45936,20240516
20240513,중앙선,양정,755,635,20240516
20240513,경원선,양주,8729,8283,20240516
20240513,2호선,양천구청,7880,8273,20240516
20240513,9호선,양천향교,11334,11611,20240516
20240513,중앙선,양평,4707,4761,20240516
20240513,5호선,양평,8921,8727,20240516
20240513,7호선,어린이대공원(세종대),21730,22740,20240516
20240513,수인선,어천,1439,1456,20240516
20240513,9호선2~3단계,언주,12714,13215,20240516
20240513,5호선,여의나루,15884,17039,20240516
20240513,9호선,여의도,32736,32316,20240516
20240513,5호선,여의도,32330,34307,20240516
20240513,경강선,여주,3322,3294,20240516
20240513,경인선,역곡,31460,31585,20240516
20240513,2호선,역삼,58895,67948,20240516
20240513,6호선,역촌,4260,5084,20240516
20240513,수인선,연수,5488,5327,20240516
20240513,3호선,연신내,37911,36119,20240516
20240513,6호선,연신내,2,0,20240516
20240513,경원선,연천,1419,1249,20240516
20240513,9호선,염창,19806,18887,20240516
20240513,경부선,영등포,40879,41904,20240516
20240513,2호선,영등포구청,25674,26654,20240516
20240513,5호선,영등포구청,5463,5428,20240516
20240513,5호선,영등포시장,12253,12395,20240516
20240513,공항철도 1호선,영종,4600,4484,20240516
20240513,분당선,영통,10307,10622,20240516
20240513,3호선,오금,7588,6726,20240516
20240513,5호선,오금,4284,4334,20240516
20240513,경인선,오류동,13129,12408,20240516
20240513,분당선,오리,13114,11134,20240516
20240513,5호선,오목교(목동운동장앞),23177,24708,20240516
20240513,수인선,오목천,5782,4984,20240516
20240513,중앙선,오빈,401,389,20240516
20240513,경부선,오산,12386,12553,20240516
20240513,경부선,오산대,4538,4169,20240516
20240513,안산선,오이도,9244,8949,20240516
20240513,경원선,옥수,59,65,20240516
20240513,3호선,옥수,10009,10189,20240516
20240513,7호선,온수(성공회대입구),11946,10967,20240516
20240513,경인선,온수(성공회대입구),7550,7048,20240516
20240513,장항선,온양온천,5137,5086,20240516
20240513,5호선,올림픽공원(한국체대),5929,5115,20240516
20240513,9호선2~3단계,올림픽공원(한국체대),7899,8194,20240516
20240513,5호선,왕십리(성동구청),4979,5607,20240516
20240513,경원선,왕십리(성동구청),18385,17785,20240516
20240513,2호선,왕십리(성동구청),17523,15283,20240516
20240513,경원선,외대앞,11987,12002,20240516
20240513,2호선,용답,3403,3553,20240516
20240513,2호선,용두(동대문구청),2693,2721,20240516
20240513,7호선,용마산(용마폭포공원),6766,6417,20240516
20240513,중앙선,용문,2195,2158,20240516
20240513,경부선,용산,38735,40360,20240516
20240513,5호선,우장산,16852,16660,20240516
20240513,중앙선,운길산,956,890,20240516
20240513,공항철도 1호선,운서,9829,10050,20240516
20240513,경의선,운정,9530,8773,20240516
20240513,경의선,운천,7,5,20240516
20240513,일산선,원당,12755,12082,20240516
20240513,중앙선,원덕,435,407,20240516
20240513,수인선,원인재,5000,5260,20240516
20240513,서해선,원종,5238,5205,20240516
20240513,일산선,원흥,13168,12685,20240516
20240513,경원선,월계,9160,8409,20240516
20240513,6호선,월곡(동덕여대),14921,14541,20240516
20240513,수인선,월곶,3369,2995,20240516
20240513,6호선,월드컵경기장(성산),5154,5269,20240516
20240513,경의선,월롱,2653,2306,20240516
20240513,3호선,을지로3가,13500,13552,20240516
20240513,2호선,을지로3가,27549,27613,20240516
20240513,2호선,을지로4가,15742,15714,20240516
20240513,5호선,을지로4가,7636,7597,20240516
20240513,2호선,을지로입구,52760,54373,20240516
20240513,경원선,응봉,2167,1886,20240516
20240513,6호선,응암,20088,19772,20240516
20240513,경부선,의왕,11028,10971,20240516
20240513,경원선,의정부,20473,20780,20240516
20240513,2호선,이대,20626,23366,20240516
20240513,분당선,이매,6377,5958,20240516
20240513,경강선,이매,1212,1081,20240516
20240513,7호선,이수,18062,17702,20240516
20240513,경강선,이천,3170,3254,20240516
20240513,경원선,이촌(국립중앙박물관),4711,3595,20240516
20240513,4호선,이촌(국립중앙박물관),8727,9886,20240516
20240513,6호선,이태원,11134,11418,20240516
20240513,과천선,인덕원,28754,29711,20240516
20240513,경인선,인천,3985,3104,20240516
20240513,수인선,인천,1147,1785,20240516
20240513,공항철도 1호선,인천공항1터미널,14054,14179,20240516
20240513,공항철도 1호선,인천공항2터미널,6700,5963,20240516
20240513,수인선,인천논현,6425,6741,20240516
20240513,수인선,인하대,9556,9351,20240516
20240513,경의선,일산,14150,13738,20240516
20240513,3호선,일원,13161,12810,20240516
20240513,경의선,임진강,16,14,20240516
20240513,7호선,자양(뚝섬한강공원),11114,10884,20240516
20240513,8호선,잠실(송파구청),16733,19427,20240516
20240513,2호선,잠실(송파구청),81017,80661,20240516
20240513,2호선,잠실나루,19025,18303,20240516
20240513,2호선,잠실새내,26040,24834,20240516
20240513,3호선,잠원,5911,5519,20240516
20240513,7호선,장승배기,10487,10396,20240516
20240513,7호선,장암,3064,1208,20240516
20240513,8호선,장지,18925,17464,20240516
20240513,5호선,장한평,21807,21585,20240516
20240513,경원선,전곡,1251,1115,20240516
20240513,우이신설선,정릉,5558,5097,20240516
20240513,일산선,정발산,8534,8604,20240516
20240513,과천선,정부과천청사,13707,14273,20240516
20240513,안산선,정왕,12272,12573,20240516
20240513,분당선,정자,20022,21021,20240516
20240513,1호선,제기동,18871,19362,20240516
20240513,경인선,제물포,13074,12720,20240516
20240513,1호선,종각,43685,43283,20240516
20240513,1호선,종로3가,27955,25136,20240516
20240513,3호선,종로3가,12717,14075,20240516
20240513,5호선,종로3가,15826,15917,20240516
20240513,1호선,종로5가,26620,26348,20240516
20240513,9호선2~3단계,종합운동장,5203,5288,20240516
20240513,2호선,종합운동장,8623,9839,20240516
20240513,경인선,주안,21138,19554,20240516
20240513,일산선,주엽,11381,11314,20240516
20240513,분당선,죽전,16101,17643,20240516
20240513,7호선,중계,17383,16025,20240516
20240513,7호선,중곡,12444,11683,20240516
20240513,경인선,중동,10856,10097,20240516
20240513,중앙선,중랑,6380,6124,20240516
20240513,안산선,중앙,20776,21624,20240516
20240513,9호선2~3단계,중앙보훈병원,13813,11983,20240516
20240513,7호선,중화,12217,11935,20240516
20240513,9호선,증미,9225,9027,20240516
20240513,6호선,증산(명지대앞),11224,11369,20240516
20240513,3호선,지축,8392,8356,20240516
20240513,일산선,지축,5,0,20240516
20240513,중앙선,지평,64,84,20240516
20240513,경원선,지행,7553,7526,20240516
20240513,경부선,직산,1152,1145,20240516
20240513,경부선,진위,2066,1907,20240516
20240513,4호선,창동,29448,31024,20240516
20240513,경원선,창동,2,0,20240516
20240513,6호선,창신,4337,3727,20240516
20240513,경춘선,천마산,1845,1684,20240516
20240513,경부선,천안,8613,8062,20240516
20240513,7호선,천왕,13362,12909,20240516
20240513,8호선,천호(풍납토성),16452,18785,20240516
20240513,5호선,천호(풍납토성),20871,20707,20240516
20240513,7호선,철산,24363,24511,20240516
20240513,5호선,청구,4476,4131,20240516
20240513,6호선,청구,4382,4364,20240516
20240513,7호선,청담,21675,23409,20240516
20240513,공항철도 1호선,청라국제도시,8436,7914,20240516
20240513,1호선,청량리(서울시립대입구),25094,24491,20240516
20240513,경원선,청량리(서울시립대입구),17974,19491,20240516
20240513,분당선,청명,5256,5048,20240516
20240513,경원선,청산,159,134,20240516
20240513,경춘선,청평,2098,1898,20240516
20240513,경강선,초월,3907,3747,20240516
20240513,안산선,초지,6075,6203,20240516
20240513,4호선,총신대입구(이수),21469,23283,20240516
20240513,경춘선,춘천,1964,2047,20240516
20240513,3호선,충무로,8,0,20240516
20240513,4호선,충무로,37545,38166,20240516
20240513,5호선,충정로(경기대입구),5681,5866,20240516
20240513,2호선,충정로(경기대입구),11461,12202,20240516
20240513,경의선,탄현,9238,8764,20240516
20240513,장항선,탕정,2102,1961,20240516
20240513,6호선,태릉입구,7211,8541,20240516
20240513,7호선,태릉입구,11445,11233,20240516
20240513,분당선,태평,14365,13856,20240516
20240513,경춘선,퇴계원,4240,3909,20240516
20240513,경의선,파주,1827,1442,20240516
20240513,경강선,판교,6427,6143,20240516
20240513,중앙선,팔당,885,904,20240516
20240513,경춘선,평내호평,7365,7094,20240516
20240513,과천선,평촌,20756,20042,20240516
20240513,경부선,평택,15018,15298,20240516
20240513,경부선,평택지제,4994,4731,20240516
20240513,경의선,풍산,7170,6707,20240516
20240513,7호선,하계,21061,19713,20240516
20240513,5호선,하남검단산,7087,6737,20240516
